7317,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1024. Thai Style Chicken,1024. Thai Style Chicken,Dish Description not available,MYR13.60,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543557.jpg,," ,Price:  13.6     no sub category    "
7318,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1025. Thai Style Fish,1025. Thai Style Fish,Dish Description not available,MYR13.60,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543565.jpg,," ,Price:  13.6     no sub category    "
7319,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1026. Spaghetti Seafood Aglio-Olio,1026. Spaghetti Seafood Aglio-Olio,Dish Description not available,MYR21.00,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543553.jpg,," ,Price:  21     no sub category    "
7320,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1027. Spaghetti Marinara,1027. Spaghetti Marinara,Dish Description not available,MYR22.10,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543561.jpg,," ,Price:  22.1     no sub category    "
7321,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1028. Spaghetti Hawaiian,1028. Spaghetti Hawaiian,Dish Description not available,MYR16.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543586.jpg,," ,Price:  16.8     no sub category    "
7322,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1029. Spaghetti Chicken Ham Carbonara,1029. Spaghetti Chicken Ham Carbonara,Dish Description not available,MYR17.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543554.jpg,," ,Price:  17.8     no sub category    "
7323,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1030. Spaghetti Aglio Olio,1030. Spaghetti Aglio Olio,Dish Description not available,MYR11.50,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543569.jpg,," ,Price:  11.5     no sub category    "
7324,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1031. Spaghetti Chicken Bolognese,1031. Spaghetti Chicken Bolognese,Dish Description not available,MYR16.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543567.jpg,," ,Price:  16.8     no sub category    "
7325,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1032. Spaghetti Spicy Mushroom Arabiata,1032. Spaghetti Spicy Mushroom Arabiata,Dish Description not available,MYR16.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543563.jpg,," ,Price:  16.8     no sub category    "
7326,Lemon Tree,Lemon Tree,t type=,"No 33, Jalan Danau 3, Taman Desa Jaya","No 33, Jalan Danau 3, Taman Desa Jaya",$$$,11:00 AM - 8:45 PM,上午11:00 - 下午8:45,"Mon-Sun11:00AM-8:45PM,11:00AM-7:30PM","周一-周日上午11:00-下午8:45,上午11:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/q5eh-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Malaysianfood|Chicken|Rice|SimpleJoys,,,A La Carte,A La Carte,1033. Spaghetti Spicy Prawn Aglio-Olio,1033. Spaghetti Spicy Prawn Aglio-Olio,Dish Description not available,MYR21.00,N/A,https://images.deliveryhero.io/image/fd-my/Products/1138543582.jpg,," ,Price:  21     no sub category    "
7540,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,A La Carte 点菜,A La Carte 点菜,Fried Seafood Bean Curd 炸海鲜豆腐,Fried Seafood Bean Curd 炸海鲜豆腐,Dish Description not available,MYR10.00,N/A,N/A,," ,Price:  10     no sub category    "
7541,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,A La Carte 点菜,A La Carte 点菜,Fried Fish Dumpling 炸鱼肉水饺,Fried Fish Dumpling 炸鱼肉水饺,Dish Description not available,MYR11.00,N/A,N/A,," ,Price:  11     no sub category    "
7542,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,A La Carte 点菜,A La Carte 点菜,Fried Pork Dumpling 炸猪肉水饺,Fried Pork Dumpling 炸猪肉水饺,Dish Description not available,MYR11.00,N/A,N/A,," ,Price:  11     no sub category    "
7543,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,A La Carte 点菜,A La Carte 点菜,Fried Luncheon Meat 炸午餐肉,Fried Luncheon Meat 炸午餐肉,Dish Description not available,MYR13.00,N/A,N/A,," ,Price:  13     no sub category    "
7544,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,Pork Set 份猪肉套餐,Pork Set 份猪肉套餐,1 Pax. Pork belly sliced 猪肉片,from MYR32.00,from N/A,N/A,," ,Price:  32
"
7545,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,Chicken Set 份鸡肉套餐,Chicken Set 份鸡肉套餐,1 Pax. Chicken sliced 鸡肉片,from MYR32.00,from N/A,N/A,," ,Price:  32
"
7546,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,Seafood Set 份海鲜套餐,Seafood Set 份海鲜套餐,"1 Pax. Fresh clam, green mussel, fresh prawn & sliced fish 啦啦啦啦鲜虾鱼片",from MYR42.00,from N/A,N/A,," ,Price:  42
"
7547,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,2-3 Pax Pork Set 2-3人份猪肉套餐,2-3 Pax Pork Set 2-3人份猪肉套餐,Dish Description not available,from MYR98.00,from N/A,N/A,," ,Price:  98
"
7548,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,3-4 Pax Pork Set 3-4人份猪肉套餐,3-4 Pax Pork Set 3-4人份猪肉套餐,Dish Description not available,from MYR198.00,from N/A,N/A,," ,Price:  198
"
7549,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Set Meals 套餐,Set Meals 套餐,4-6 Pax Pork Set 4-6人份猪肉套餐,4-6 Pax Pork Set 4-6人份猪肉套餐,Dish Description not available,from MYR298.00,from N/A,N/A,," ,Price:  298
"
7550,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Fried Bee Hoon 炒米粉,Fried Bee Hoon 炒米粉,Lala Fried Bee Hoon 啦啦炒米粉,Lala Fried Bee Hoon 啦啦炒米粉,Dish Description not available,MYR28.00,N/A,N/A,," ,Price:  28     no sub category    "
7551,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Fried Bee Hoon 炒米粉,Fried Bee Hoon 炒米粉,Fish Filled Bee Hoon 鱼片米粉,Fish Filled Bee Hoon 鱼片米粉,Dish Description not available,MYR28.00,N/A,N/A,," ,Price:  28     no sub category    "
7552,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Fried Bee Hoon 炒米粉,Fried Bee Hoon 炒米粉,Pork Belly Bee Hoon 扣肉米粉,Pork Belly Bee Hoon 扣肉米粉,Dish Description not available,MYR35.00,N/A,N/A,," ,Price:  35     no sub category    "
7553,Ho Ho Steamboat,Ho Ho Steamboat,t type=,"No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia","No 12, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",$,4:00 PM - 11:00 PM,下午4:00 - 下午11:00,"Mon-Sun4:00PM-11:00PM,4:00PM-11:00PM","周一-周日下午4:00-下午11:00,下午4:00-下午11:00",2.6/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/pa8k-hero.jpg,"e=""application/ld+json"">","ype=""application/ld+json""",|Chinese|Non-Halal|Chicken|Noodles|Penjana,,,Fried Bee Hoon 炒米粉,Fried Bee Hoon 炒米粉,Prawn Fried Bee Hoon 鲜虾炒米粉,Prawn Fried Bee Hoon 鲜虾炒米粉,Dish Description not available,MYR48.00,N/A,N/A,," ,Price:  48     no sub category    "
