,Restaurant Name,Restaurant Name in Chinese,Restaurant URL,Address,Address Chinese,Budget Symbol,Opening Time,Opening Time Chinese,Delivery Hours,Delivery Hours Chinese,Rating,Rating Count,Restaurant Image URL,Longitude,Latitude,Tags,Tel No.,Postal Code,Dish Category Title,Dish Category Title Chinese,Dish Name,Dish Name Chinese,Dish Description Chinese,Original Price,Discounted Price,Dish Image URL,Product Variations,Product Variations Chinese
563,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Other Add Ons,Other Add Ons,White Rice,白饭,Dish Description not available,MYR2.50,N/A,N/A," ,Price:  2.5     no sub category    "," ,Price:  2.5     no sub category    "
564,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Chrysanthemum Tea,Chrysanthemum Tea,Iced,MYR3.00,N/A,N/A," ,Price:  3     no sub category    "," ,Price:  3     no sub category    "
565,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Herbal Tea,Herbal Tea,Iced,MYR3.00,N/A,N/A," ,Price:  3     no sub category    "," ,Price:  3     no sub category    "
566,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Coca Cola,Coca Cola,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
567,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,100 Plus,100 Plus,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
568,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Iced Lemon Tea,Iced Lemon Tea,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
569,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Soya Bean,Soya Bean,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
570,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Green Tea,Green Tea,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
571,OUG WONG,OUG WONG,https://www.foodpanda.my/restaurant/n8dv/oug-wong,"71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru","71 Jalan Harmonium 33/1 Taman Desa Tebrau, Johor Bahru",$,9:15 AM - 7:00 PM,上午9:15 - 下午7:00,"Mon-Sat9:15AM-7:00PM,9:15AM-7:30PM","周一-周六上午9:15-下午7:00,上午9:15-下午7:30",4.3/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/n8dv-hero.jpg,103.7907557,1.55415146,|Chinese|Non-Halal,,,Beverages,Beverages,Winter Melon Tea,Winter Melon Tea,Canned,MYR3.50,N/A,N/A," ,Price:  3.5     no sub category    "," ,Price:  3.5     no sub category    "
572,103.7907557,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Ayam Goreng Berempah,Nasi Kukus + Ayam Goreng Berempah,Dish Description not available,MYR6.50,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467697.jpg," ,Price:  6.5     no sub category    "," ,Price:  6.5     no sub category    "
573,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Ikan Cencaru Bakar,Nasi Kukus + Ikan Cencaru Bakar,Dish Description not available,MYR7.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467695.jpg," ,Price:  7.8     no sub category    "," ,Price:  7.8     no sub category    "
574,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Asam Pedas Claypot Ikan Kembung,Nasi Kukus + Asam Pedas Claypot Ikan Kembung,Dish Description not available,MYR9.10,N/A,N/A," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
575,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Asam Pedas Claypot Ikan Kaci,Nasi Kukus + Asam Pedas Claypot Ikan Kaci,Dish Description not available,MYR10.40,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467703.jpg," ,Price:  10.4     no sub category    "," ,Price:  10.4     no sub category    "
576,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Asam Pedas Claypot Ayam,Nasi Kukus + Asam Pedas Claypot Ayam,Dish Description not available,MYR9.10,N/A,N/A," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
577,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Asam Pedas Claypot Tetel,Nasi Kukus + Asam Pedas Claypot Tetel,Dish Description not available,MYR10.40,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467696.jpg," ,Price:  10.4     no sub category    "," ,Price:  10.4     no sub category    "
578,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Kari Claypot Ikan Kembung,Nasi Kukus + Kari Claypot Ikan Kembung,Dish Description not available,MYR9.10,N/A,N/A," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
579,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Kari Claypot Ikan Kaci,Nasi Kukus + Kari Claypot Ikan Kaci,Dish Description not available,MYR10.40,N/A,N/A," ,Price:  10.4     no sub category    "," ,Price:  10.4     no sub category    "
580,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Kari Claypot Ayam,Nasi Kukus + Kari Claypot Ayam,Dish Description not available,MYR9.10,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467704.jpg," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
581,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Lemak Cili Padi Claypot Ikan Kembung,Nasi Kukus + Lemak Cili Padi Claypot Ikan Kembung,Dish Description not available,MYR9.10,N/A,N/A," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
582,"PTD 64399, Kg Ubi Baru, Taman Ekoperniagaan, 81100 Johor Bahru, Johor, Malaysia",Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Lemak Cili Padi Claypot Ikan Kaci,Nasi Kukus + Lemak Cili Padi Claypot Ikan Kaci,Dish Description not available,MYR10.40,N/A,N/A," ,Price:  10.4     no sub category    "," ,Price:  10.4     no sub category    "
583,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Lemak Cili Padi Claypot Ayam,Nasi Kukus + Lemak Cili Padi Claypot Ayam,Dish Description not available,MYR9.10,N/A,N/A," ,Price:  9.1     no sub category    "," ,Price:  9.1     no sub category    "
584,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Lemak Cili Padi Claypot Daging Salai,Nasi Kukus + Lemak Cili Padi Claypot Daging Salai,Dish Description not available,MYR11.90,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467702.jpg," ,Price:  11.9     no sub category    "," ,Price:  11.9     no sub category    "
585,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Ayam Paprik,Nasi Kukus + Ayam Paprik,Dish Description not available,MYR7.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467707.jpg," ,Price:  7.8     no sub category    "," ,Price:  7.8     no sub category    "
586,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus + Ayam Goreng Kunyit,Nasi Kukus + Ayam Goreng Kunyit,Dish Description not available,MYR7.80,N/A,N/A," ,Price:  7.8     no sub category    "," ,Price:  7.8     no sub category    "
587,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Kukus,Nasi Kukus,Nasi Kukus+ Ikan Keli Berlada,Nasi Kukus+ Ikan Keli Berlada,Dish Description not available,MYR8.00,N/A,N/A," ,Price:  8     no sub category    "," ,Price:  8     no sub category    "
588,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Nasi Goreng,Nasi Goreng,Nasi Goreng Kampung,Nasi Goreng Kampung,Dish Description not available,MYR6.50,N/A,https://images.deliveryhero.io/image/fd-my/Products/1416467712.jpg," ,Price:  6.5     no sub category    "," ,Price:  6.5     no sub category    "
589,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Mee,Mee,Mee Goreng,Mee Goreng,Dish Description not available,MYR6.50,N/A,N/A," ,Price:  6.5     no sub category    "," ,Price:  6.5     no sub category    "
590,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Mee,Mee,Mee Soup,Mee Soup,Dish Description not available,MYR6.50,N/A,N/A," ,Price:  6.5     no sub category    "," ,Price:  6.5     no sub category    "
591,Gerai Nasi Kukus & Cendol Kg Ubi,Gerai Nasi Kukus & Cendol Kg Ubi,https://www.foodpanda.my/chain/cw5od/gerai-nasi-kukus-and-cendol-kg-ubi,"2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia","2, Jalan Ubi Kayu, Kampung Ubi Baru, 81100 Johor Bahru, Johor, Malaysia",$$,11:00 AM - 5:00 PM,上午11:00 - 下午5:00,"Mon-Thu,Sat,Sun11:00AM-5:00PM,11:00AM-5:00PM","周一-周四,周六,周日上午11:00-下午5:00,上午11:00-下午5:00",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/oyrc-hero.jpg,103.7573654,1.5183591,|Beverages|Desserts|Malaysianfood|Noodles|Rice,,,Mee Hoon,Mee Hoon,Mee Hoon Goreng,Mee Hoon Goreng,Dish Description not available,MYR6.50,N/A,N/A," ,Price:  6.5     no sub category    "," ,Price:  6.5     no sub category    "
